aX,aY,aZ,gX,gY,gZ
-0.014,0.880,0.156,6.165,-2.930,0.122
-0.004,0.893,0.163,4.272,-2.502,-0.549
0.018,0.923,0.164,2.014,-2.014,-1.221
0.035,0.957,0.170,1.404,-0.916,-2.075
0.045,0.976,0.173,2.136,-0.244,-3.357
0.054,0.992,0.167,3.296,0.244,-3.906
0.059,1.004,0.153,4.456,0.732,-3.967
0.054,1.001,0.138,5.310,0.793,-3.906
0.034,0.992,0.132,5.798,0.183,-3.479
0.017,0.977,0.139,5.310,0.183,-2.441
0.006,0.949,0.135,4.028,0.549,-1.221
0.001,0.935,0.131,2.686,0.427,-0.305
-0.001,0.925,0.123,0.916,-0.061,0.122
-0.003,0.911,0.131,-1.038,-0.366,0.427
-0.004,0.911,0.146,-3.235,-0.427,0.916
0.008,0.924,0.152,-4.333,-0.122,1.221
0.020,0.941,0.149,-4.272,0.488,1.343
0.032,0.953,0.148,-3.662,1.221,0.977
0.047,0.970,0.139,-3.174,1.892,0.427
0.047,0.973,0.139,-2.258,1.770,-0.305
0.045,0.974,0.142,-1.404,1.648,-0.427
0.053,0.980,0.142,-0.305,1.404,-0.244
0.055,0.978,0.140,1.282,0.854,-0.244
0.042,0.973,0.141,2.625,-0.061,-0.427
0.033,0.967,0.144,4.089,-0.488,-0.366
0.022,0.960,0.152,5.066,-0.549,-0.427
0.023,0.950,0.146,4.822,-0.488,-0.732
0.020,0.944,0.148,4.700,-0.305,-0.854
0.016,0.941,0.146,4.333,-0.305,-1.038
0.018,0.939,0.138,3.906,-0.122,-1.160
0.015,0.942,0.140,3.601,-0.366,-0.977
0.015,0.942,0.145,3.113,-0.305,-0.610
0.010,0.939,0.149,2.686,0.122,-0.122
0.015,0.943,0.145,2.319,0.427,0.183
0.029,0.952,0.135,1.831,0.854,-0.183
0.031,0.955,0.130,1.648,0.488,-0.610
0.032,0.961,0.136,1.343,0.183,-0.916
0.038,0.969,0.138,1.587,0.244,-0.854
0.035,0.968,0.135,2.197,0.244,-0.916
0.025,0.962,0.136,2.625,0.061,-1.099
0.018,0.947,0.142,2.869,-0.061,-1.343
0.015,0.942,0.146,2.747,0.061,-1.404
0.010,0.933,0.148,2.808,0.183,-1.404
0.010,0.935,0.145,2.625,0.488,-1.587
0.020,0.938,0.139,2.441,0.671,-1.587
0.017,0.945,0.143,2.136,0.610,-1.648
0.024,0.954,0.145,1.709,0.732,-1.770
0.028,0.958,0.144,1.648,0.977,-1.831
0.026,0.958,0.139,1.648,0.977,-1.831
0.023,0.955,0.141,1.587,0.916,-1.709
0.024,0.952,0.140,1.160,0.854,-1.526
0.015,0.950,0.143,0.671,0.854,-1.038
0.016,0.946,0.142,0.366,0.854,-0.793
0.019,0.943,0.144,-0.122,0.610,-0.854
0.022,0.943,0.144,-0.854,0.549,-0.854
0.029,0.952,0.141,-1.221,0.427,-1.038
0.039,0.951,0.139,-1.770,0.183,-1.465
0.036,0.955,0.134,-2.136,-0.122,-1.648
0.044,0.965,0.136,-2.197,-0.366,-2.014
0.045,0.964,0.141,-1.709,-0.610,-2.502
0.041,0.963,0.144,-0.977,-0.671,-2.625
0.040,0.957,0.137,-0.610,-0.427,-2.747
0.032,0.952,0.148,-0.366,-0.427,-2.747
0.026,0.946,0.149,-0.122,-0.244,-2.869
0.018,0.937,0.155,0.427,0.122,-2.747
0.017,0.938,0.144,-0.061,0.305,-2.319
0.020,0.932,0.146,0.000,0.549,-1.831
0.024,0.942,0.155,0.183,0.549,-1.038
0.035,0.954,0.156,0.183,0.549,-0.427
0.034,0.954,0.151,0.183,0.610,-0.610
0.042,0.965,0.142,0.305,1.038,-1.099
0.047,0.974,0.141,0.854,0.916,-1.404
0.055,0.978,0.134,1.770,0.305,-1.648
0.049,0.970,0.137,2.686,-0.549,-1.831
0.042,0.962,0.155,3.113,-1.526,-1.648
0.041,0.956,0.165,3.296,-1.953,-1.343
0.035,0.941,0.160,3.601,-1.831,-1.038
0.023,0.934,0.155,3.845,-1.465,-1.038
0.016,0.928,0.153,3.784,-0.916,-0.732
0.018,0.926,0.149,3.235,-0.061,-0.671
0.020,0.935,0.150,2.441,0.305,-0.854
0.029,0.941,0.154,1.465,0.549,-1.282
0.035,0.948,0.152,0.916,0.732,-1.465
0.038,0.960,0.150,0.916,0.793,-1.465
0.048,0.964,0.146,0.916,0.427,-1.343
0.046,0.965,0.148,1.099,0.122,-0.916
0.045,0.966,0.153,1.221,0.061,-0.610
0.043,0.959,0.152,1.526,0.061,-0.305
0.044,0.956,0.145,2.014,0.122,-0.366
0.041,0.948,0.148,2.014,-0.183,-0.610

4.000,-1.639,4.000,-475.098,530.640,-33.630
2.750,4.000,0.747,-481.812,214.661,108.826
-1.294,2.833,0.788,-209.351,-84.778,176.208
0.132,1.158,-0.176,-25.024,-83.069,59.143
1.293,1.325,-1.120,101.318,-5.127,-51.147
1.127,1.411,-1.187,66.589,6.409,-97.717
0.389,1.116,-0.103,18.127,-20.325,-85.938
0.199,1.092,0.150,-16.113,4.028,-18.372
0.243,1.011,0.159,19.104,24.780,37.659
-0.032,0.852,0.458,50.903,-2.441,27.466
-0.172,0.732,0.226,63.232,2.625,-6.287
-0.120,0.448,0.158,61.340,2.441,-21.179
-0.129,0.626,0.081,30.396,-4.700,4.578
-0.101,0.668,0.015,5.981,-5.981,15.930
-0.050,0.725,0.056,-2.197,-15.320,12.573
-0.023,0.787,0.148,-6.348,-22.095,7.446
-0.005,0.865,0.196,-10.681,-18.372,5.310
0.056,0.992,0.167,-11.780,-11.353,3.967
0.080,1.037,0.141,-9.033,-6.714,-1.709
0.095,1.049,0.131,-4.456,-4.578,-5.432
0.110,1.063,0.134,-0.671,-3.235,-4.089
0.113,1.068,0.139,2.014,-2.197,-1.404
0.110,1.050,0.143,6.042,-1.770,0.671
0.090,0.997,0.132,12.329,-1.770,2.747
0.079,0.986,0.096,20.447,-2.197,7.019
0.069,0.982,0.078,22.949,-2.441,8.362
0.031,0.954,0.104,20.386,-2.869,5.554
0.014,0.903,0.138,16.968,-2.625,1.709
0.004,0.877,0.167,14.343,-2.075,0.549
-0.006,0.863,0.182,11.963,-1.038,0.610
-0.013,0.855,0.188,9.277,1.221,0.427
-0.006,0.865,0.191,6.470,4.089,-0.244
0.019,0.901,0.184,5.005,6.958,-0.916
0.044,0.933,0.149,4.456,9.399,-1.953
0.092,0.967,0.113,3.357,9.888,-2.502
0.126,1.012,0.105,2.136,8.667,-2.563
0.149,1.053,0.111,1.160,6.653,-2.014
0.153,1.079,0.112,0.488,4.883,-0.793
0.136,1.071,0.115,2.625,2.930,-1.099
0.108,1.032,0.127,4.517,2.563,-1.587
0.088,0.994,0.123,7.141,2.258,-2.319
0.076,0.958,0.124,8.667,1.648,-1.770
0.057,0.929,0.126,9.338,0.549,-0.244
0.044,0.903,0.139,8.301,-0.122,1.343
0.035,0.886,0.154,5.859,-0.488,2.747
0.035,0.882,0.158,2.930,-0.427,3.113
0.042,0.887,0.152,0.732,-0.366,2.441
0.048,0.903,0.148,-0.854,-0.427,1.160
0.062,0.925,0.146,-1.038,-0.122,-0.122
0.064,0.946,0.148,-0.427,0.244,-1.099
0.069,0.960,0.149,0.488,0.427,-1.831
0.075,0.973,0.146,0.793,0.244,-2.075
0.070,0.970,0.151,0.854,-0.183,-2.075
0.077,0.974,0.145,0.916,-0.305,-1.892
0.086,0.981,0.138,0.977,-0.916,-1.648
0.080,0.984,0.139,1.953,-1.709,-1.526
0.065,0.974,0.147,3.235,-2.258,-1.038
0.055,0.955,0.157,3.357,-2.197,-0.183
0.053,0.944,0.159,3.174,-1.526,0.427
0.061,0.939,0.148,3.296,-1.221,0.305
0.055,0.933,0.142,2.869,-1.648,-0.305
0.050,0.936,0.141,2.319,-1.831,-0.793
0.052,0.936,0.144,1.465,-1.282,-1.038
0.050,0.938,0.144,1.038,-0.732,-0.854
0.052,0.936,0.143,0.916,-0.610,-0.610
0.061,0.944,0.144,0.366,-0.427,-0.488
0.078,0.962,0.136,0.244,-0.366,-0.549
0.088,0.972,0.130,0.854,-0.671,-1.221
0.081,0.971,0.125,1.343,-1.587,-1.831
0.068,0.959,0.130,1.465,-2.319,-1.709
0.054,0.951,0.141,1.343,-2.197,-1.221
0.053,0.945,0.149,1.282,-1.587,-0.732
0.057,0.940,0.147,1.770,-0.671,-0.671
0.055,0.939,0.136,2.075,-0.549,-0.916
0.050,0.934,0.137,2.258,-0.549,-1.221
0.042,0.932,0.146,2.319,-0.366,-0.916
0.048,0.939,0.149,1.953,0.183,-0.061
0.065,0.950,0.139,1.587,0.671,0.427
0.072,0.958,0.132,1.160,0.366,0.366
0.073,0.964,0.135,1.099,-0.244,0.122
0.067,0.959,0.143,1.099,-0.610,-0.122
0.067,0.955,0.145,1.343,-0.610,-0.183
0.066,0.950,0.143,1.404,-0.427,-0.183
0.067,0.948,0.141,1.038,-0.366,-0.183
0.068,0.951,0.142,0.793,-0.549,-0.366
0.060,0.948,0.149,0.610,-0.488,-0.671
0.056,0.942,0.153,0.305,-0.488,-0.916
0.060,0.946,0.150,0.061,-0.183,-0.793
0.062,0.952,0.144,0.183,0.000,-0.916
0.065,0.953,0.145,0.061,-0.183,-0.793
0.067,0.956,0.148,0.427,-0.122,-0.427
0.072,0.961,0.149,0.549,0.000,-0.244
0.075,0.961,0.150,0.610,-0.061,0.122
0.077,0.962,0.148,0.916,-0.305,0.122
0.079,0.966,0.142,1.221,-0.793,-0.244
0.080,0.966,0.137,1.831,-1.343,-0.427
0.070,0.960,0.141,2.380,-1.770,-0.427
0.064,0.955,0.149,2.319,-1.770,-0.122
0.062,0.949,0.150,2.258,-1.709,0.305
0.060,0.943,0.145,2.197,-1.709,0.244
0.061,0.941,0.142,2.319,-1.770,0.122
0.055,0.936,0.147,2.380,-2.136,-0.061
0.050,0.937,0.148,2.258,-1.831,-0.183
0.056,0.940,0.143,1.892,-1.221,-0.183
0.058,0.946,0.144,1.099,-1.221,-0.488
0.062,0.951,0.141,0.610,-1.404,-0.671
0.064,0.956,0.142,0.732,-1.648,-0.732
0.074,0.961,0.140,0.916,-1.648,-0.732
0.061,0.957,0.144,1.099,-1.709,-0.793
0.056,0.956,0.149,1.343,-1.587,-0.427
0.058,0.947,0.148,1.526,-1.404,0.000
0.054,0.938,0.147,1.526,-1.404,0.305
0.045,0.932,0.149,1.160,-1.221,0.488
0.046,0.933,0.147,0.732,-0.732,0.732
0.050,0.936,0.149,0.671,-0.366,0.610
0.066,0.950,0.141,0.732,-0.244,0.244
0.076,0.957,0.134,0.916,-0.549,-0.427
0.064,0.954,0.139,0.977,-1.221,-0.732
0.064,0.955,0.144,0.671,-1.282,-0.427

4.000,-2.812,4.000,-603.027,607.666,-55.847
3.800,4.000,0.869,-623.169,269.836,112.122
-1.202,3.208,1.401,-239.624,-58.960,227.539
0.200,1.139,-0.747,-105.469,34.302,126.404
1.833,2.061,-1.381,99.854,53.467,-15.991
1.407,1.817,-0.978,59.692,-29.297,-112.183
0.474,1.627,-0.352,63.354,-86.609,-148.804
0.086,0.660,0.129,104.248,-79.224,-165.466
-0.065,0.576,0.183,34.973,1.831,-55.725
0.079,0.390,0.069,48.462,65.430,72.510
-0.025,0.687,0.262,50.720,32.227,113.770
-0.204,0.854,0.198,34.302,10.620,82.886
-0.136,0.610,-0.015,24.353,4.395,28.320
-0.092,0.611,-0.095,21.790,-15.076,11.230
-0.083,0.675,0.060,10.376,-37.720,7.446
-0.079,0.742,0.200,-5.981,-38.208,-1.221
-0.022,0.859,0.197,-18.311,-19.531,-7.507
0.033,0.964,0.196,-19.775,-4.944,-11.047
0.091,1.014,0.144,-12.573,1.099,-12.207
0.108,1.039,0.109,-4.883,3.235,-11.169
0.103,1.072,0.087,-1.343,3.357,-8.972
0.127,1.098,0.020,2.747,3.784,-7.141
0.145,1.104,0.020,8.423,-1.038,-5.554
0.115,1.079,0.046,13.000,-5.432,-4.517
0.090,1.030,0.081,15.747,-7.263,-3.418
0.059,0.972,0.103,16.174,-6.775,-2.197
0.024,0.921,0.115,15.930,-5.493,-0.854
0.004,0.893,0.104,15.442,-3.418,0.000
0.027,0.891,0.072,14.099,-1.892,0.793
0.053,0.892,0.076,11.108,-2.441,0.549
0.042,0.898,0.114,7.568,-3.601,-0.427
0.042,0.909,0.145,5.249,-2.747,-0.671
0.040,0.919,0.159,3.845,-0.122,-0.671
0.036,0.925,0.163,3.723,3.357,-1.404
0.048,0.958,0.146,4.395,7.446,-1.831
0.092,0.969,0.098,6.348,10.071,-1.587
0.142,1.015,0.045,6.592,9.888,-1.160
0.136,1.019,0.053,4.700,7.202,-2.075
0.104,1.012,0.081,3.723,4.700,-2.869
0.082,0.993,0.102,4.395,4.028,-1.526
0.068,0.982,0.111,5.249,4.089,0.610
0.077,0.968,0.096,6.592,4.272,1.587
0.100,0.959,0.053,8.240,4.089,0.916
0.082,0.939,0.061,8.362,1.831,0.061
0.068,0.929,0.088,5.859,0.305,0.305
0.062,0.919,0.114,3.845,0.366,1.282
0.060,0.913,0.127,2.625,0.671,2.197
0.067,0.929,0.124,2.747,1.160,2.136
0.099,0.951,0.099,3.662,1.465,1.099
0.107,0.962,0.087,4.333,0.610,-0.305
0.097,0.968,0.102,4.089,-0.183,-0.854
0.093,0.971,0.115,3.967,0.000,-0.671
0.095,0.978,0.121,4.272,0.732,-0.549
0.101,0.985,0.107,5.188,0.977,-0.671
0.093,0.979,0.092,6.287,0.427,-1.465
0.088,0.968,0.097,6.409,-0.732,-2.136
0.070,0.952,0.119,5.920,-1.709,-2.014
0.050,0.933,0.134,4.944,-1.953,-1.282
0.036,0.918,0.136,4.150,-1.404,-0.671
0.039,0.926,0.123,3.479,-0.366,-0.610
0.078,0.950,0.090,3.723,0.549,-1.160
0.085,0.962,0.088,3.845,0.061,-1.465
0.083,0.966,0.101,2.747,-0.854,-1.404
0.081,0.963,0.117,2.014,-1.465,-0.916
0.067,0.953,0.129,1.770,-1.404,-0.305
0.062,0.945,0.129,1.831,-0.977,0.061
0.068,0.950,0.116,2.502,0.183,0.000
0.073,0.954,0.094,3.235,0.671,-0.427
0.093,0.962,0.066,3.479,0.305,-0.671
0.093,0.963,0.079,2.502,-1.038,-0.610
0.077,0.961,0.108,1.160,-2.502,0.000
0.070,0.955,0.125,0.732,-2.930,0.732
0.069,0.962,0.123,1.099,-2.686,0.732
0.067,0.953,0.118,2.136,-2.380,-0.061
0.055,0.938,0.121,3.235,-1.587,-0.549
0.055,0.932,0.127,3.296,-0.366,-0.244
0.059,0.934,0.127,2.930,0.671,0.244
0.085,0.957,0.108,2.625,1.221,0.000
0.095,0.971,0.095,2.441,0.793,-0.732
0.085,0.979,0.107,2.197,-0.122,-1.404
0.076,0.977,0.123,2.808,-0.610,-1.221
0.068,0.963,0.122,3.723,-0.183,-0.305
0.074,0.955,0.112,4.456,0.122,-0.183
0.078,0.947,0.117,4.333,-0.244,-0.488
0.078,0.943,0.119,3.906,-0.732,-0.916
0.074,0.935,0.124,3.113,-1.099,-0.977
0.064,0.928,0.125,2.319,-0.793,-0.916
0.054,0.920,0.119,1.282,0.000,-0.854
0.064,0.930,0.112,0.549,0.732,-0.793
0.074,0.940,0.120,0.122,0.916,-1.160
0.075,0.950,0.128,-0.549,0.854,-1.770
0.083,0.963,0.127,-0.732,0.916,-2.075
0.094,0.977,0.120,-0.183,1.099,-2.197
0.101,0.976,0.115,0.488,0.977,-2.502
0.093,0.974,0.123,1.282,0.366,-2.197
0.085,0.969,0.131,1.770,0.305,-1.343
0.078,0.958,0.135,2.258,0.549,-0.671
0.076,0.959,0.131,2.441,0.916,-0.488
0.093,0.961,0.108,3.174,1.038,-0.732
0.082,0.960,0.098,3.113,0.183,-1.221
0.076,0.957,0.102,2.625,-0.732,-1.282
0.074,0.948,0.110,2.075,-1.343,-0.916
0.063,0.934,0.124,1.404,-1.587,-0.244
0.058,0.926,0.135,0.793,-1.099,0.244
0.052,0.918,0.140,0.610,-0.122,0.427
0.051,0.916,0.139,0.366,0.977,0.122
0.051,0.917,0.130,0.183,1.648,-0.305
0.064,0.932,0.107,-0.183,1.709,-0.610
0.096,0.954,0.091,-1.038,0.854,-1.038
0.103,0.976,0.105,-1.953,-0.671,-1.099
0.102,0.978,0.126,-2.441,-1.404,-0.732
0.096,0.972,0.136,-2.258,-1.221,-0.061
0.085,0.958,0.139,-0.671,-0.854,0.000
0.076,0.945,0.140,0.488,0.061,-0.305
0.077,0.943,0.130,0.854,0.977,-0.427
0.101,0.961,0.098,1.160,1.038,-1.099
0.104,0.966,0.096,1.221,0.000,-1.953
0.097,0.966,0.113,1.038,-1.221,-1.892
0.088,0.965,0.136,0.610,-1.831,-0.854

3.789,3.606,2.141,-821.106,355.164,65.857
-0.728,3.898,1.965,-290.222,-138.733,255.798
-0.423,1.462,0.558,-91.064,-106.689,160.034
1.565,1.254,-1.013,78.674,30.396,-12.939
1.373,1.790,-1.256,92.285,47.119,-64.514
0.675,1.554,-0.554,55.664,-0.488,-44.922
0.232,1.092,0.132,7.568,-17.517,-29.358
0.180,0.954,0.083,11.047,12.756,24.658
0.007,0.963,0.458,50.903,3.113,45.776
-0.252,0.699,0.415,68.787,-1.709,13.855
-0.154,0.473,0.124,69.153,8.667,-10.925
-0.163,0.505,0.082,50.598,-4.456,-9.155
-0.206,0.604,0.043,18.555,-14.038,4.395
-0.146,0.684,0.016,-5.676,-11.780,4.395
-0.092,0.762,0.092,-15.747,-17.517,1.587
-0.051,0.823,0.171,-22.522,-19.653,-2.197
-0.028,0.908,0.222,-27.771,-15.503,0.427
-0.017,1.014,0.265,-25.635,-10.437,4.700
0.014,1.048,0.255,-20.203,-5.005,3.357
0.057,1.064,0.214,-14.648,-0.549,2.319
0.094,1.115,0.147,-8.606,1.709,2.625
0.102,1.129,0.113,-2.686,0.916,0.366
0.088,1.115,0.099,3.052,-0.916,-3.052
0.064,1.063,0.134,9.216,-2.686,-4.333
0.029,1.003,0.150,14.221,-3.296,-4.333
0.027,0.962,0.140,19.348,-3.113,-2.930
-0.001,0.932,0.123,22.522,-3.845,-0.366
-0.040,0.890,0.131,20.630,-4.822,0.488
-0.058,0.846,0.164,15.320,-5.249,1.404
-0.062,0.820,0.190,9.155,-4.517,3.052
-0.065,0.816,0.201,3.723,-2.686,4.700
-0.062,0.832,0.208,-0.122,0.244,4.639
-0.026,0.876,0.196,-3.296,3.906,1.953
0.031,0.952,0.163,-3.357,6.775,-0.549
0.075,1.008,0.130,-1.770,7.446,-2.625
0.088,1.046,0.130,-0.793,6.226,-3.845
0.089,1.066,0.144,0.671,5.127,-3.296
0.085,1.058,0.157,2.747,4.150,-1.770
0.076,1.047,0.157,4.944,3.479,-0.366
0.071,1.033,0.133,7.507,2.869,0.244
0.041,0.985,0.120,9.521,1.465,-0.061
0.016,0.944,0.125,9.155,0.305,0.305
-0.003,0.908,0.144,6.836,-0.122,1.221
-0.017,0.874,0.156,4.333,0.122,2.014
-0.025,0.870,0.163,1.709,0.427,2.380
0.007,0.902,0.146,0.122,0.732,1.953
0.018,0.918,0.147,-0.610,0.427,0.610
0.019,0.938,0.160,-1.465,0.488,-0.244
0.030,0.956,0.168,-1.404,1.099,0.000
0.039,0.974,0.172,-0.366,1.099,0.305
0.040,0.986,0.156,0.977,1.465,-0.183
0.057,0.995,0.147,2.869,1.099,-1.099
0.049,0.991,0.155,4.517,0.244,-1.709
0.034,0.978,0.168,5.920,-0.366,-1.770
0.016,0.963,0.177,7.385,-0.488,-1.404
0.004,0.957,0.163,8.484,-0.488,-1.221
0.001,0.935,0.149,8.972,-0.854,-1.404
-0.013,0.917,0.159,7.812,-1.221,-1.648
-0.024,0.904,0.177,6.226,-0.977,-0.977
-0.026,0.897,0.182,4.700,-0.305,-0.244
-0.020,0.901,0.181,3.235,0.488,0.305
0.010,0.940,0.155,2.258,0.916,0.366
0.050,0.974,0.122,2.014,0.122,-0.122
0.039,0.979,0.132,1.465,-1.587,-0.854
0.032,0.976,0.157,1.038,-2.075,-0.183
0.027,0.960,0.176,1.343,-1.831,0.916
0.013,0.940,0.183,1.587,-1.404,1.038
0.002,0.924,0.183,2.136,-0.671,0.488
-0.000,0.923,0.177,2.441,0.000,0.061
0.015,0.946,0.157,2.686,0.610,-0.549
0.023,0.951,0.140,2.625,0.488,-1.221
0.010,0.955,0.139,2.380,-0.366,-1.526
0.010,0.953,0.162,2.441,-0.549,-1.160
0.009,0.946,0.179,2.502,0.244,-0.549
0.003,0.939,0.189,2.808,1.282,-0.061
0.000,0.934,0.194,3.357,2.441,0.000
-0.003,0.932,0.188,3.723,3.418,-0.122
0.021,0.950,0.151,4.272,3.967,-0.244
0.039,0.967,0.128,4.639,3.113,-0.549
0.027,0.970,0.139,4.456,1.221,-1.038
0.021,0.966,0.162,3.723,0.671,-0.793
0.023,0.965,0.169,3.357,0.793,-0.305
0.027,0.961,0.165,3.845,0.610,-0.244
0.024,0.951,0.163,4.272,0.183,-0.610
0.014,0.940,0.172,4.395,-0.061,-1.038
0.007,0.926,0.180,4.028,0.000,-0.916
0.005,0.930,0.177,3.479,0.366,-0.732
0.011,0.928,0.167,2.869,0.671,-1.099
0.009,0.936,0.164,2.380,0.366,-1.648
0.011,0.942,0.174,1.587,0.366,-1.709
0.009,0.942,0.183,1.038,0.732,-1.465
0.004,0.941,0.188,0.610,0.854,-1.221
0.021,0.955,0.172,0.977,1.282,-1.099
0.028,0.960,0.165,1.648,0.977,-1.221
0.023,0.962,0.173,2.197,0.366,-1.404
0.029,0.962,0.175,2.441,0.366,-1.099
0.029,0.960,0.178,2.686,0.183,-0.854
0.022,0.954,0.181,3.113,-0.061,-0.916
0.016,0.945,0.184,3.296,-0.183,-1.099
0.011,0.939,0.183,3.479,-0.305,-1.099
0.009,0.935,0.182,3.418,-0.305,-0.854
0.004,0.934,0.182,2.991,-0.305,-0.854
0.004,0.930,0.182,2.808,-0.061,-0.610
0.007,0.930,0.175,2.441,-0.061,-0.122
0.007,0.931,0.175,2.197,-0.122,-0.061
0.011,0.931,0.178,1.343,0.122,-0.061
0.018,0.942,0.179,0.427,0.122,-0.244
0.025,0.949,0.178,0.122,0.000,-0.366
0.023,0.954,0.179,0.122,-0.305,-0.488
0.022,0.954,0.183,0.122,-0.366,-0.488
0.025,0.950,0.181,0.183,-0.427,-0.793
0.028,0.952,0.183,0.671,-0.488,-0.916
0.032,0.954,0.183,1.343,-0.671,-1.221
0.030,0.951,0.184,1.770,-0.793,-1.526
0.021,0.945,0.182,1.648,-0.793,-1.648
0.023,0.950,0.174,1.282,-0.305,-1.404
0.025,0.953,0.174,1.221,-0.061,-1.404
0.021,0.946,0.173,1.343,-0.366,-1.526
0.021,0.944,0.172,2.014,-0.610,-1.404

4.000,0.698,3.932,-809.021,459.290,44.250
0.288,3.992,0.884,-384.583,-24.231,195.068
-1.242,1.790,1.020,-97.961,-176.636,193.115
0.966,0.919,-0.522,57.251,-24.536,67.139
1.377,1.340,-1.131,67.505,8.728,-32.471
0.620,1.741,-0.326,2.502,-0.061,-45.593
0.408,1.439,0.097,13.977,10.254,-49.316
0.355,1.105,0.168,4.456,28.076,-26.245
0.092,0.873,0.348,23.560,3.967,-1.282
-0.153,0.744,0.345,51.514,-8.850,3.784
-0.174,0.620,0.156,50.171,-0.488,-5.798
-0.093,0.616,0.111,45.288,-4.150,-9.827
-0.129,0.702,0.072,19.348,-13.733,0.427
-0.104,0.731,0.079,-2.014,-17.151,2.563
-0.079,0.749,0.139,-10.742,-21.790,-0.244
-0.062,0.805,0.233,-13.489,-23.071,-1.465
-0.039,0.891,0.281,-13.794,-16.724,-0.183
-0.013,0.943,0.277,-11.597,-8.301,1.099
0.010,0.971,0.243,-7.935,-2.930,-0.183
0.040,1.003,0.197,-5.615,-0.427,-2.808
0.081,1.064,0.147,-3.723,0.366,-4.395
0.101,1.091,0.125,-0.061,-0.977,-5.859
0.111,1.092,0.133,5.615,-2.502,-5.981
0.096,1.068,0.160,10.010,-3.418,-4.395
0.062,1.007,0.176,13.855,-3.174,-2.625
0.034,0.962,0.167,19.775,-2.686,0.977
0.018,0.942,0.154,22.888,-2.625,3.906
-0.010,0.895,0.155,19.958,-2.625,2.258
-0.030,0.855,0.173,16.235,-2.197,0.244
-0.025,0.849,0.201,13.184,-0.854,-1.038
-0.025,0.843,0.225,10.864,0.854,-1.099
-0.025,0.841,0.238,8.545,3.174,-1.221
-0.012,0.867,0.227,6.714,5.676,-1.648
0.061,0.945,0.174,6.714,7.202,-2.747
0.085,0.987,0.161,7.690,5.615,-4.761
0.076,0.990,0.161,6.714,3.845,-5.493
0.071,1.001,0.183,5.981,3.601,-3.906
0.069,1.002,0.204,5.920,5.066,-1.770
0.057,0.985,0.210,6.165,7.019,0.122
0.066,0.988,0.192,6.897,8.484,1.160
0.107,1.001,0.156,8.484,7.996,0.427
0.091,0.992,0.137,9.521,4.700,-1.404
0.053,0.963,0.140,9.338,1.282,-2.563
0.023,0.922,0.172,8.301,0.305,-1.770
0.013,0.896,0.207,6.348,1.404,-0.549
0.005,0.878,0.227,4.456,2.747,0.427
0.002,0.877,0.228,3.113,3.784,0.854
0.022,0.888,0.202,2.380,4.456,0.427
0.054,0.917,0.174,2.136,4.150,-0.671
0.071,0.950,0.162,1.770,2.625,-1.892
0.059,0.965,0.175,1.648,0.854,-2.686
0.057,0.968,0.187,2.136,0.427,-2.380
0.070,0.980,0.204,2.869,1.221,-1.465
0.077,0.983,0.205,3.601,1.770,-0.916
0.078,0.978,0.207,4.700,1.282,-0.977
0.061,0.960,0.210,5.737,0.183,-1.465
0.044,0.942,0.215,6.653,-0.183,-1.831
0.044,0.942,0.197,7.385,-0.305,-1.892
0.040,0.929,0.188,7.874,-0.488,-2.075
0.032,0.922,0.194,7.568,-0.488,-1.892
0.021,0.910,0.208,6.531,-0.366,-1.282
0.012,0.898,0.216,5.005,0.244,-0.671
0.010,0.899,0.218,3.540,1.160,-0.183
0.035,0.926,0.196,2.747,2.014,0.061
0.063,0.946,0.174,2.563,1.770,-0.427
0.064,0.956,0.166,1.709,0.488,-1.038
0.058,0.960,0.181,0.916,-0.610,-0.732
0.054,0.953,0.200,0.000,-0.977,-0.183
0.041,0.939,0.216,-0.427,-1.038,0.427
0.033,0.926,0.222,-0.366,-0.671,0.671
0.035,0.925,0.211,0.244,0.000,0.488
0.050,0.939,0.194,1.160,0.549,-0.305
0.052,0.942,0.191,1.953,0.671,-1.038
0.052,0.951,0.200,2.747,1.404,-0.977
0.056,0.949,0.214,3.235,2.380,-0.549
0.053,0.943,0.224,3.723,3.235,-0.183
0.046,0.936,0.233,4.272,3.845,-0.061
0.050,0.932,0.227,5.188,4.822,-0.244
0.049,0.926,0.232,5.920,5.676,-0.671
0.048,0.931,0.235,6.348,7.141,-1.038
0.068,0.954,0.236,7.446,9.033,-1.526
0.085,0.969,0.234,9.033,10.559,-2.380
0.091,0.982,0.220,10.559,10.864,-3.357
0.083,0.980,0.193,12.085,10.071,-4.211
0.079,0.972,0.178,12.939,8.423,-4.639
0.059,0.958,0.172,12.024,6.531,-4.700
0.046,0.938,0.180,10.620,4.944,-4.211
0.038,0.917,0.190,8.118,3.723,-3.601
0.032,0.903,0.199,5.798,2.869,-2.808
0.030,0.892,0.200,3.357,1.892,-2.136
0.024,0.883,0.196,0.793,0.854,-1.587
0.016,0.876,0.196,-1.587,0.061,-0.671
0.016,0.882,0.198,-4.211,-0.488,0.793
0.024,0.891,0.198,-6.897,-1.099,2.014
0.035,0.910,0.202,-8.850,-1.709,2.563
0.052,0.931,0.209,-9.155,-2.136,2.625
0.056,0.941,0.220,-8.911,-2.258,2.136
0.070,0.952,0.218,-8.484,-2.197,1.953
0.081,0.970,0.215,-7.629,-2.502,1.953
