aX,aY,aZ,gX,gY,gZ
2.872,0.811,0.365,-87.158,85.144,-247.559
3.270,1.504,0.451,-97.473,73.425,-232.971
3.475,2.435,0.484,-72.510,58.594,-233.582
3.149,3.037,0.548,26.001,30.029,-245.056
2.481,2.971,0.414,158.997,-7.629,-251.160
1.839,2.344,-0.070,234.375,-43.762,-236.572
1.342,2.220,-0.656,208.069,-92.468,-179.749
0.636,2.669,-1.059,120.850,-150.818,-102.173
0.286,3.047,-1.369,3.906,-127.136,-44.800
-0.075,2.403,-1.534,-103.577,-88.501,14.771
-0.303,2.051,-1.543,-202.576,-29.907,86.609
-0.304,1.939,-1.209,-250.549,30.396,150.452
-0.116,1.499,-0.790,-227.417,84.534,160.095
0.086,0.911,-0.466,-160.034,111.450,126.404
-0.004,0.450,-0.119,-61.707,104.370,86.548
0.052,0.129,0.138,31.738,86.853,50.293
0.003,0.066,0.544,97.839,64.575,19.165
0.023,0.080,0.727,141.418,47.546,-10.681
0.124,0.144,0.762,158.813,30.884,-39.673
0.173,0.256,0.693,153.687,9.888,-62.622
0.129,0.408,0.565,121.521,-11.230,-74.890
0.050,0.632,0.345,64.026,-27.893,-73.853
-0.017,0.911,0.071,-3.479,-38.269,-60.791
-0.065,1.184,-0.162,-60.791,-40.894,-39.673
-0.116,1.360,-0.320,-94.177,-34.607,-15.686
-0.146,1.440,-0.400,-98.267,-21.729,5.859
-0.155,1.380,-0.409,-77.820,-7.385,21.423
-0.146,1.238,-0.353,-43.945,6.104,28.870
-0.124,1.076,-0.239,-8.545,17.700,29.175
-0.094,0.942,-0.081,20.203,23.376,24.536
-0.085,0.870,0.070,40.283,24.963,16.113
-0.037,0.841,0.185,53.284,23.743,6.226
-0.007,0.817,0.238,61.768,17.090,-2.441
-0.010,0.782,0.224,60.364,6.653,-7.385
-0.031,0.778,0.169,45.593,-3.357,-7.568
-0.068,0.773,0.100,20.508,-10.315,-4.761
-0.101,0.828,0.035,-11.719,-14.038,-1.160
-0.124,0.914,-0.026,-39.978,-14.771,1.526
-0.134,0.952,-0.088,-53.345,-13.672,1.953
-0.154,0.993,-0.138,-54.443,-11.414,1.953
-0.158,1.046,-0.178,-47.424,-8.118,1.709
-0.157,1.057,-0.207,-32.959,-5.188,-0.061
-0.161,1.044,-0.225,-16.663,-2.502,-1.892
-0.168,1.042,-0.223,-3.540,0.732,-2.380
-0.170,1.025,-0.209,5.310,4.944,-2.747
-0.153,1.027,-0.179,8.606,8.850,-3.113
-0.145,1.013,-0.139,8.667,11.414,-3.784
-0.143,1.005,-0.103,7.324,12.146,-3.784
-0.138,0.999,-0.074,5.127,10.620,-2.747
-0.140,0.999,-0.049,3.906,6.897,-1.282
-0.148,0.994,-0.055,3.662,2.014,-0.244
-0.160,0.999,-0.075,4.272,-2.625,0.427
-0.167,0.999,-0.096,5.310,-5.493,1.343
-0.170,1.000,-0.115,5.981,-6.348,2.502
-0.170,0.986,-0.137,4.944,-4.761,3.479
-0.167,0.972,-0.150,2.380,-1.465,4.272
-0.163,0.955,-0.148,-1.465,1.221,5.493
-0.166,0.953,-0.141,-5.493,3.479,6.592
-0.155,0.951,-0.131,-8.057,6.104,7.080
-0.141,0.931,-0.126,-8.301,7.874,5.920
-0.152,0.904,-0.106,-8.362,7.629,4.578
-0.144,0.900,-0.086,-8.911,7.812,3.906
-0.134,0.905,-0.073,-8.301,6.836,2.502
-0.139,0.919,-0.066,-5.249,3.296,-0.488
-0.139,0.931,-0.065,0.488,-0.427,-3.418
-0.142,0.935,-0.086,6.714,-2.869,-4.517
-0.144,0.953,-0.104,10.803,-3.845,-4.211
-0.152,0.960,-0.114,11.353,-3.113,-3.113
-0.152,0.954,-0.114,8.850,-1.038,-1.160
-0.147,0.944,-0.114,2.869,1.892,0.854
-0.143,0.938,-0.104,-3.113,4.333,2.380
-0.153,0.933,-0.095,-7.812,6.165,3.540
-0.146,0.944,-0.076,-10.010,7.202,3.967
-0.129,0.958,-0.065,-8.972,7.019,3.479
-0.128,0.944,-0.063,-5.249,5.432,2.014
-0.131,0.948,-0.061,-1.404,2.441,0.671
-0.124,0.960,-0.063,1.892,-0.916,-0.732
-0.130,0.963,-0.066,5.432,-4.150,-2.747
-0.144,0.960,-0.075,7.446,-6.409,-4.150
-0.146,0.956,-0.088,7.996,-6.714,-3.967
-0.144,0.962,-0.101,8.057,-5.432,-1.343
-0.138,0.951,-0.111,5.554,-3.662,1.038
-0.143,0.940,-0.115,1.465,-1.587,2.747
-0.144,0.933,-0.125,-2.319,-0.183,3.540
-0.151,0.924,-0.125,-4.639,1.038,3.601
-0.164,0.936,-0.115,-5.737,2.563,3.174
-0.152,0.957,-0.099,-5.615,4.211,1.709
-0.143,0.962,-0.086,-2.563,4.456,-0.610
-0.144,0.949,-0.075,2.075,3.235,-2.197
-0.152,0.950,-0.063,5.432,1.587,-2.502
-0.135,0.955,-0.065,7.446,0.305,-2.930
-0.133,0.955,-0.078,9.521,-1.404,-3.906
-0.143,0.951,-0.093,10.986,-2.441,-4.639
-0.146,0.956,-0.104,10.376,-2.258,-4.333
-0.147,0.964,-0.110,9.277,-1.587,-3.906
-0.151,0.980,-0.114,8.423,-0.732,-3.723
-0.156,0.987,-0.117,7.751,-0.061,-4.028
-0.155,0.999,-0.117,7.629,1.099,-4.150
-0.150,1.005,-0.121,7.263,2.747,-3.357
-0.143,1.003,-0.129,6.531,4.272,-2.319
-0.139,1.000,-0.122,5.066,5.005,-1.221
-0.139,0.988,-0.118,2.747,5.676,-0.183
-0.139,0.984,-0.113,0.183,6.409,0.671
-0.133,0.972,-0.117,-1.038,6.714,1.099
-0.138,0.967,-0.106,-0.366,6.287,1.404
-0.134,0.977,-0.102,0.549,5.249,2.380
-0.130,0.977,-0.095,2.136,3.967,3.052
-0.130,0.968,-0.089,4.578,3.113,3.113
-0.126,0.952,-0.084,6.104,2.502,2.258
-0.126,0.933,-0.082,6.775,1.587,0.671
-0.126,0.926,-0.074,6.042,0.671,-0.793
-0.132,0.939,-0.069,4.333,0.549,-1.160
-0.130,0.952,-0.069,2.502,1.282,-0.732
-0.128,0.958,-0.074,0.549,1.709,-0.366
-0.124,0.969,-0.078,-0.977,1.587,-0.122
-0.126,0.973,-0.081,-1.587,1.160,-0.183
-0.133,0.964,-0.090,-1.282,1.160,-0.244
-0.139,0.967,-0.086,-0.916,1.770,0.549
-0.138,0.983,-0.078,-0.488,2.441,1.831

3.687,0.250,0.552,-114.441,47.668,-224.304
4.000,1.100,0.657,-51.025,12.573,-222.168
4.000,2.382,0.549,72.876,-30.396,-233.459
3.999,3.503,0.455,264.526,-68.176,-268.677
2.886,3.555,-0.202,429.993,-79.712,-318.665
2.158,3.722,-0.831,437.073,-90.820,-339.478
1.113,3.151,-1.682,321.716,-79.224,-293.213
-0.248,1.935,-1.474,88.501,-91.553,-142.639
-0.184,2.534,-2.013,-239.624,-82.336,83.923
0.041,2.744,-1.227,-453.308,4.944,246.582
0.221,2.401,-0.841,-454.224,47.729,296.936
0.166,1.508,-0.470,-341.675,69.946,242.676
0.126,0.818,-0.187,-136.963,68.970,166.748
0.000,0.136,0.033,75.012,62.866,92.163
-0.017,-0.254,0.203,189.026,40.894,41.809
-0.242,-0.187,0.444,219.055,23.621,15.747
-0.248,-0.192,0.625,214.355,28.625,-12.146
-0.145,-0.114,0.745,175.415,37.231,-37.292
-0.062,0.111,0.767,107.605,38.879,-59.631
0.038,0.321,0.674,36.743,31.433,-75.928
0.081,0.573,0.524,-22.156,13.306,-80.811
0.059,0.913,0.381,-62.073,-8.301,-76.355
0.065,1.188,0.152,-73.792,-25.513,-65.369
0.004,1.316,-0.064,-61.523,-40.466,-47.913
-0.022,1.383,-0.250,-36.438,-48.218,-27.161
-0.098,1.386,-0.352,-18.982,-44.922,-8.606
-0.129,1.385,-0.389,-7.507,-33.936,6.165
-0.114,1.329,-0.337,0.000,-16.907,12.878
-0.086,1.237,-0.250,13.306,1.587,15.442
-0.055,1.133,-0.134,28.809,17.212,15.320
-0.021,1.018,-0.015,41.260,28.015,13.916
-0.011,0.904,0.094,46.509,32.898,11.902
0.001,0.850,0.180,46.875,29.907,10.803
0.009,0.827,0.236,43.945,21.179,8.850
-0.011,0.819,0.266,41.443,7.263,7.385
-0.049,0.826,0.242,35.400,-7.141,5.249
-0.077,0.837,0.186,23.499,-17.029,2.563
-0.110,0.863,0.119,5.737,-21.912,0.549
-0.130,0.899,0.053,-15.015,-22.522,0.000
-0.122,0.952,-0.014,-31.738,-20.325,0.122
-0.133,0.975,-0.064,-38.635,-17.029,0.244
-0.139,0.996,-0.106,-39.124,-12.939,1.038
-0.144,1.020,-0.135,-33.997,-8.789,2.380
-0.163,1.051,-0.149,-24.048,-4.639,2.808
-0.165,1.072,-0.151,-11.292,-0.488,1.709
-0.165,1.049,-0.153,1.221,4.333,-0.061
-0.165,1.031,-0.141,9.521,8.545,-0.793
-0.150,1.026,-0.112,13.245,11.475,-0.854
-0.136,1.010,-0.081,14.404,12.329,-1.404
-0.140,0.988,-0.053,13.550,11.108,-2.014
-0.133,0.985,-0.033,11.841,8.789,-1.404
-0.130,0.960,-0.024,10.193,5.127,0.000
-0.134,0.933,-0.029,7.935,2.014,1.404
-0.140,0.915,-0.033,4.578,-0.916,3.296
-0.141,0.924,-0.031,0.977,-2.258,4.150
-0.141,0.922,-0.050,-2.136,-2.197,3.540
-0.155,0.910,-0.066,-6.287,-1.709,2.686
-0.161,0.918,-0.072,-12.207,0.061,2.380
-0.162,0.941,-0.071,-18.738,2.075,2.014
-0.154,0.953,-0.074,-22.339,3.906,0.854
-0.162,0.971,-0.045,-21.484,5.005,0.122
-0.155,0.995,-0.028,-16.785,4.883,0.549
-0.143,1.004,-0.012,-9.155,3.296,1.221
-0.137,0.987,-0.010,-0.671,1.160,1.160
-0.131,0.958,-0.012,5.310,-0.610,0.244
-0.138,0.943,-0.008,6.592,-1.221,-1.038
-0.146,0.941,-0.012,4.517,-0.244,-1.831
-0.146,0.946,-0.025,3.845,2.075,-1.770
-0.142,0.955,-0.044,4.822,4.517,-0.610
-0.125,0.954,-0.054,4.395,6.287,0.244
-0.131,0.958,-0.036,2.380,7.141,1.282
-0.137,0.960,-0.020,0.305,7.446,1.892
-0.146,0.958,-0.001,-1.465,7.507,2.014
-0.139,0.962,0.006,-2.625,7.324,1.526
-0.130,0.958,0.009,-2.319,6.348,1.099
-0.130,0.954,0.013,-1.221,4.456,1.038
-0.127,0.964,0.013,-0.122,1.343,1.526
-0.129,0.977,0.005,1.404,-2.441,1.282
-0.132,0.973,-0.011,3.601,-5.493,0.427
-0.131,0.967,-0.036,4.639,-6.714,-0.244
-0.131,0.957,-0.057,4.272,-6.714,0.122
-0.132,0.944,-0.064,2.258,-5.737,1.099
-0.133,0.942,-0.065,-0.793,-4.395,2.014
-0.133,0.938,-0.070,-2.625,-3.967,2.197
-0.135,0.918,-0.078,-2.869,-3.662,0.977
-0.148,0.920,-0.078,-2.686,-2.991,-0.122
-0.158,0.954,-0.062,-2.197,-1.465,-0.610
-0.153,0.974,-0.056,0.977,0.366,-1.892
-0.149,0.979,-0.063,5.615,1.709,-3.601
-0.150,0.987,-0.066,9.399,2.563,-4.517
-0.143,0.997,-0.070,10.986,3.601,-4.883
-0.133,1.004,-0.059,11.475,4.639,-4.883
-0.119,0.999,-0.054,10.864,5.554,-4.395
-0.115,1.000,-0.054,10.010,5.249,-3.357
-0.115,0.998,-0.048,9.766,3.845,-1.770
-0.113,1.005,-0.046,9.521,1.831,-0.244
-0.120,1.004,-0.053,9.521,-0.244,0.488
-0.127,0.992,-0.060,9.827,-1.099,0.427
-0.139,0.981,-0.069,8.606,-0.977,0.549
-0.147,0.987,-0.070,6.531,0.305,0.916
-0.154,0.996,-0.071,5.066,2.380,1.343
-0.162,1.004,-0.060,5.066,4.456,1.465
-0.151,1.010,-0.045,6.775,6.592,0.916
-0.138,1.000,-0.038,9.583,8.057,-0.061
-0.124,0.989,-0.026,11.780,8.057,-0.427
-0.121,0.985,-0.015,11.841,6.714,0.183
-0.120,0.979,-0.009,9.705,6.226,1.404
-0.128,0.970,-0.004,7.507,5.127,2.869
-0.128,0.962,0.003,5.249,4.150,3.784
-0.135,0.941,0.006,3.601,3.113,3.723
-0.134,0.931,0.004,2.991,2.075,3.174
-0.133,0.928,0.003,2.625,1.038,2.319
-0.130,0.932,-0.000,2.563,0.793,1.404
-0.126,0.930,-0.008,2.502,0.916,0.305
-0.125,0.925,-0.010,2.197,0.854,-0.732
-0.131,0.937,-0.004,2.014,0.610,-1.709
-0.137,0.953,0.001,2.869,0.610,-2.380
-0.136,0.959,0.000,4.456,1.465,-3.357
-0.130,0.956,-0.001,5.493,1.953,-4.211

2.703,-0.099,0.401,-109.863,7.751,-132.935
3.179,0.428,0.349,-69.458,16.785,-149.780
3.723,1.488,0.467,6.226,35.034,-188.293
3.680,2.493,0.548,122.070,52.185,-242.310
3.011,2.902,0.262,245.544,61.401,-303.101
2.650,2.894,-0.513,291.565,34.912,-336.304
1.802,3.578,-1.102,306.458,-60.547,-288.147
0.667,2.438,-1.411,201.477,-94.055,-231.140
-0.183,2.044,-1.367,24.475,-114.197,-74.890
0.053,2.626,-1.266,-187.927,-74.280,128.723
0.167,2.546,-0.742,-302.124,-10.315,265.747
0.252,2.091,-0.463,-308.655,44.922,289.124
0.124,1.289,-0.280,-256.836,61.462,239.502
-0.022,0.697,-0.005,-148.193,60.303,175.537
-0.051,0.307,0.318,-19.653,55.847,119.568
0.037,0.066,0.602,76.111,45.105,73.059
-0.108,0.108,0.834,131.958,32.104,33.997
-0.099,0.038,0.825,151.123,27.771,-2.258
-0.073,0.018,0.804,139.343,23.376,-27.405
-0.026,0.159,0.784,95.825,15.503,-44.617
0.072,0.401,0.686,35.522,5.310,-55.664
0.094,0.688,0.543,-26.611,-8.240,-63.232
0.055,0.982,0.364,-71.594,-19.409,-61.646
0.066,1.143,0.129,-94.849,-26.733,-51.392
0.073,1.235,-0.089,-99.487,-31.799,-33.813
0.053,1.272,-0.254,-93.689,-33.936,-11.597
-0.004,1.293,-0.325,-81.299,-32.410,9.216
-0.029,1.286,-0.344,-65.674,-24.109,21.606
-0.052,1.212,-0.288,-45.227,-11.292,25.574
-0.053,1.159,-0.207,-25.269,3.906,22.278
-0.029,1.089,-0.129,-5.798,17.456,16.296
0.001,1.028,-0.036,12.207,25.757,10.071
0.018,0.985,0.046,25.085,28.625,4.456
0.029,0.944,0.097,32.532,25.940,1.648
-0.004,0.916,0.125,34.302,19.653,2.502
-0.015,0.937,0.122,30.457,12.207,5.981
-0.019,0.953,0.093,23.865,4.028,8.911
-0.057,0.933,0.055,16.663,-3.723,10.925
-0.091,0.919,0.017,5.981,-8.606,13.062
-0.114,0.913,-0.020,-7.080,-9.460,15.320
-0.135,0.908,-0.066,-19.958,-7.263,16.418
-0.141,0.936,-0.080,-30.823,-3.723,16.174
-0.138,0.970,-0.088,-36.499,0.610,14.038
-0.123,0.982,-0.099,-34.546,4.822,10.803
-0.113,0.976,-0.115,-27.283,7.446,8.240
-0.131,0.965,-0.110,-20.142,8.362,7.385
-0.136,0.988,-0.110,-14.587,9.521,7.385
-0.130,1.003,-0.104,-8.911,9.888,6.226
-0.133,1.001,-0.101,-3.052,9.277,3.845
-0.139,0.995,-0.091,1.709,7.812,2.441
-0.136,0.988,-0.081,5.127,5.615,1.831
-0.123,0.962,-0.071,7.812,2.991,1.099
-0.128,0.932,-0.071,8.545,0.244,0.916
-0.131,0.911,-0.065,7.141,-1.709,1.770
-0.136,0.922,-0.068,4.517,-1.709,3.845
-0.128,0.923,-0.076,0.366,-0.549,4.761
-0.132,0.923,-0.082,-4.089,1.099,5.066
-0.153,0.914,-0.085,-9.155,2.625,5.371
-0.159,0.935,-0.069,-13.794,3.906,5.859
-0.157,0.955,-0.049,-15.198,5.615,5.798
-0.153,0.964,-0.045,-13.306,7.141,5.249
-0.138,0.970,-0.040,-10.193,7.263,4.150
-0.133,0.972,-0.026,-5.859,5.798,2.502
-0.140,0.960,-0.008,-1.770,4.150,0.549
-0.131,0.954,0.005,1.404,2.808,-1.160
-0.114,0.959,0.007,4.150,1.160,-2.075
-0.107,0.971,0.003,4.944,-1.038,-2.869
-0.100,0.985,-0.008,3.357,-2.625,-2.991
-0.104,0.990,-0.020,1.221,-3.723,-2.197
-0.139,0.962,-0.031,-0.854,-4.578,-0.977
-0.152,0.965,-0.037,-2.502,-4.578,0.061
-0.137,0.963,-0.066,-0.977,-3.662,-0.732
-0.137,0.968,-0.081,1.831,-1.343,-2.441
-0.131,0.979,-0.095,-0.183,1.709,-2.197
-0.123,0.995,-0.084,-5.249,4.944,-0.366
-0.133,0.998,-0.063,-9.277,7.019,1.709
-0.134,0.977,-0.049,-11.169,8.606,3.052
-0.125,0.972,-0.032,-12.146,9.277,3.418
-0.112,0.977,-0.022,-13.306,9.155,2.991
-0.103,0.976,-0.012,-14.160,8.545,2.869
-0.089,0.973,-0.015,-15.625,7.324,4.089
-0.088,0.957,-0.015,-17.578,4.395,6.653
-0.106,0.927,-0.022,-19.226,0.000,9.705
-0.133,0.925,-0.037,-20.569,-5.249,12.634
-0.135,0.912,-0.078,-19.531,-8.728,12.634
-0.137,0.918,-0.114,-15.137,-11.169,11.169
-0.154,0.925,-0.128,-12.573,-11.841,8.240
-0.170,0.948,-0.138,-11.292,-8.911,7.019
-0.161,0.966,-0.143,-9.216,-4.456,6.409
-0.154,0.981,-0.150,-6.409,-1.831,4.944
-0.152,0.988,-0.156,-3.174,-0.488,2.747
-0.151,0.987,-0.156,-0.610,0.488,1.282
-0.159,0.993,-0.149,-0.916,2.625,1.526
-0.160,1.002,-0.140,-3.845,5.493,2.319
-0.148,1.008,-0.132,-6.165,7.874,2.625
-0.136,1.004,-0.131,-7.629,8.972,2.502
-0.133,1.000,-0.122,-7.629,8.423,2.319
-0.137,0.990,-0.123,-7.141,7.263,2.686
-0.126,0.982,-0.113,-5.981,7.019,3.662
-0.132,0.951,-0.117,-3.845,6.104,5.188
-0.142,0.930,-0.108,-1.831,4.761,7.019
-0.146,0.920,-0.104,-0.427,3.601,8.484
-0.147,0.913,-0.107,1.343,2.686,8.545
-0.152,0.918,-0.120,3.357,2.258,7.019
-0.151,0.928,-0.118,5.859,2.075,4.883
-0.158,0.933,-0.115,8.911,2.319,2.991
-0.162,0.947,-0.111,10.742,3.052,1.953
-0.150,0.954,-0.097,11.902,3.906,1.526
-0.152,0.945,-0.087,12.634,4.517,0.916
-0.143,0.929,-0.079,10.864,5.005,0.793
-0.141,0.917,-0.077,6.958,5.066,0.977
-0.140,0.904,-0.075,2.502,3.906,0.793
-0.141,0.894,-0.067,-0.916,1.831,0.244
-0.143,0.895,-0.064,-3.174,0.244,-0.549
-0.155,0.891,-0.067,-3.540,-0.977,-1.221
-0.164,0.898,-0.059,-2.808,-1.526,-1.343
-0.161,0.910,-0.064,-1.892,-1.526,-1.465
-0.156,0.919,-0.076,-0.977,-1.770,-2.258
-0.154,0.922,-0.087,0.061,-2.441,-3.662

2.746,0.441,0.566,-150.391,27.893,-193.176
3.302,1.150,0.655,-103.394,19.531,-178.162
3.639,2.105,0.796,-13.672,19.043,-182.617
3.547,2.978,0.879,113.342,11.292,-202.393
2.890,3.195,0.625,242.859,-12.146,-228.149
2.066,2.568,-0.106,291.260,-42.908,-234.253
1.897,3.102,-1.189,220.276,-89.539,-188.049
0.720,3.225,-1.464,137.817,-158.264,-101.013
-0.070,2.182,-1.794,-31.128,-138.611,-43.396
-0.212,2.608,-1.783,-249.756,-105.347,91.431
-0.290,2.655,-1.345,-405.273,-33.447,188.049
-0.197,2.172,-1.079,-404.358,49.927,209.412
0.112,1.458,-0.773,-289.795,108.398,180.359
0.273,0.798,-0.465,-143.555,123.474,130.798
0.286,0.299,-0.125,1.770,103.210,87.891
0.221,0.081,0.204,96.069,67.139,56.519
-0.095,0.204,0.590,152.710,40.222,31.006
-0.077,0.113,0.717,179.626,40.588,-3.967
0.004,0.049,0.733,171.143,37.720,-33.508
0.069,0.157,0.591,126.038,23.743,-52.551
0.053,0.344,0.428,58.838,2.930,-63.660
-0.018,0.658,0.225,-14.526,-14.648,-66.345
-0.007,0.950,-0.023,-74.341,-26.672,-59.204
-0.019,1.132,-0.254,-105.713,-32.776,-42.175
-0.081,1.181,-0.423,-115.234,-32.776,-21.667
-0.100,1.277,-0.507,-106.506,-27.222,-0.488
-0.094,1.282,-0.508,-74.951,-17.090,14.404
-0.091,1.186,-0.468,-30.640,-5.615,19.836
-0.104,1.051,-0.404,12.756,5.371,18.555
-0.107,0.948,-0.294,48.035,16.113,15.198
-0.119,0.894,-0.182,67.627,24.902,10.864
-0.113,0.847,-0.079,74.951,29.907,6.409
-0.120,0.826,0.009,73.730,30.640,2.197
-0.136,0.830,0.062,66.162,26.855,-1.709
-0.129,0.844,0.083,54.138,19.775,-4.639
-0.126,0.872,0.076,37.781,12.329,-6.104
-0.117,0.886,0.038,18.494,6.531,-5.432
-0.128,0.902,0.004,-0.183,1.587,-2.808
-0.131,0.930,-0.046,-16.418,-1.770,1.526
-0.126,0.929,-0.099,-27.222,-4.089,4.883
-0.135,0.938,-0.146,-32.166,-6.470,6.409
-0.161,0.943,-0.184,-31.738,-7.568,6.897
-0.188,0.969,-0.206,-26.489,-6.042,6.653
-0.177,0.993,-0.242,-17.822,-2.075,5.249
-0.156,0.989,-0.270,-7.141,1.648,2.502
-0.160,0.986,-0.270,0.671,4.333,0.061
-0.180,0.988,-0.248,4.700,7.690,-0.427
-0.176,1.017,-0.228,6.897,11.902,0.610
-0.157,1.029,-0.209,10.925,13.611,0.732
-0.146,1.026,-0.195,15.808,11.353,-0.366
-0.146,1.015,-0.177,19.470,7.324,-1.831
-0.143,0.979,-0.170,21.973,4.700,-2.258
-0.151,0.923,-0.137,21.729,3.845,-0.427
-0.181,0.895,-0.104,13.489,4.578,4.028
-0.173,0.906,-0.105,1.099,5.798,7.202
-0.160,0.912,-0.114,-6.958,5.066,6.592
-0.167,0.927,-0.129,-10.864,2.380,2.808
-0.187,0.933,-0.136,-11.902,0.366,-1.221
-0.204,0.951,-0.148,-11.841,0.610,-3.296
-0.203,0.987,-0.169,-10.620,2.380,-3.418
-0.198,1.005,-0.179,-7.568,3.479,-3.479
-0.193,1.000,-0.181,-3.662,3.906,-2.869
-0.191,1.004,-0.178,-2.869,5.188,-1.648
-0.188,1.008,-0.159,-4.700,7.690,-0.610
-0.182,1.004,-0.137,-7.385,11.047,-0.366
-0.168,0.991,-0.131,-8.972,14.771,-0.610
-0.151,0.958,-0.124,-9.033,16.602,0.183
-0.129,0.955,-0.115,-10.620,16.541,1.831
-0.133,0.969,-0.105,-11.292,13.306,3.418
-0.136,0.975,-0.102,-8.728,7.812,4.333
-0.151,0.960,-0.112,-3.235,2.075,4.761
-0.159,0.921,-0.140,1.099,-0.610,4.578
-0.168,0.906,-0.162,1.770,-1.160,4.395
-0.178,0.925,-0.175,-0.061,0.305,4.517
-0.173,0.945,-0.184,-1.831,3.357,4.395
-0.168,0.953,-0.188,-1.404,5.310,4.089
-0.159,0.946,-0.194,1.343,6.592,3.601
-0.162,0.920,-0.198,3.723,6.836,2.808
-0.174,0.905,-0.186,3.967,6.653,1.587
-0.179,0.903,-0.180,2.380,7.019,-0.061
-0.183,0.904,-0.174,2.380,8.179,-1.526
-0.176,0.920,-0.152,3.540,9.705,-1.587
-0.145,0.936,-0.142,3.479,9.949,-0.183
-0.142,0.942,-0.128,2.686,7.202,1.526
-0.146,0.922,-0.121,1.770,3.906,2.930
-0.156,0.899,-0.119,-0.244,1.648,3.906
-0.163,0.887,-0.124,-3.174,0.671,4.333
-0.172,0.875,-0.135,-5.432,0.183,4.028
-0.174,0.878,-0.154,-6.348,0.305,3.540
-0.174,0.902,-0.168,-6.348,0.793,2.625
-0.165,0.928,-0.180,-5.737,1.526,0.977
-0.165,0.944,-0.186,-3.662,1.892,-1.160
-0.168,0.950,-0.190,-1.282,1.709,-2.625
-0.173,0.947,-0.194,0.061,1.892,-3.418
-0.182,0.956,-0.192,0.610,2.625,-3.662
-0.182,0.970,-0.193,1.099,4.272,-3.662
-0.177,0.979,-0.191,2.319,6.042,-3.357
-0.167,0.984,-0.193,4.211,7.385,-3.174
-0.164,0.973,-0.193,6.348,8.179,-3.113
-0.157,0.974,-0.188,7.324,8.423,-3.479
-0.145,0.959,-0.184,7.629,9.094,-2.930
-0.145,0.958,-0.169,6.470,9.338,-1.099
-0.137,0.965,-0.154,4.333,9.705,0.732
-0.140,0.961,-0.143,2.502,9.399,1.892
-0.147,0.954,-0.138,0.427,8.911,2.380
-0.150,0.953,-0.142,-0.977,8.240,2.625
-0.153,0.957,-0.146,-1.953,7.629,2.319
-0.157,0.977,-0.146,-2.441,7.568,1.648
-0.143,0.991,-0.146,-1.465,8.484,0.854
-0.136,1.000,-0.145,0.732,9.338,0.427
-0.133,1.011,-0.144,2.197,10.254,1.160
-0.129,1.020,-0.137,2.930,10.803,3.174
-0.136,1.021,-0.130,2.808,11.047,5.676
-0.133,1.026,-0.123,2.014,11.108,7.996
-0.136,1.012,-0.122,1.038,11.353,9.888
-0.142,0.985,-0.124,0.366,10.925,11.719
-0.138,0.961,-0.129,-0.916,10.254,13.367
-0.150,0.937,-0.134,-3.418,8.972,14.587
-0.166,0.925,-0.137,-6.958,8.362,15.259

2.573,0.845,0.330,-138.672,49.805,-153.625
3.002,1.332,0.255,-90.759,32.104,-172.485
3.370,1.989,0.094,-4.456,11.597,-206.604
3.322,2.707,-0.108,103.577,-17.273,-251.526
2.702,3.034,-0.437,212.708,-51.025,-298.401
2.321,3.363,-1.094,270.752,-113.647,-299.622
1.647,4.000,-1.698,270.996,-190.979,-264.709
0.322,2.577,-1.979,206.543,-206.665,-202.209
-0.487,1.909,-2.217,-0.549,-186.951,-21.545
-0.451,2.499,-1.941,-265.747,-107.483,187.012
-0.340,2.264,-1.452,-441.772,14.771,281.982
-0.093,1.528,-1.040,-475.708,109.070,257.996
0.178,0.831,-0.572,-387.634,149.353,193.542
0.207,0.598,-0.162,-220.398,148.560,128.174
0.247,0.532,0.078,-26.978,119.324,67.139
0.082,0.611,0.402,147.034,78.430,7.446
0.044,0.485,0.486,267.517,45.471,-44.373
0.053,0.221,0.433,325.256,16.174,-74.402
0.049,0.310,0.461,309.875,-3.906,-79.346
0.031,0.516,0.434,232.971,-13.611,-71.594
0.022,0.746,0.300,129.395,-20.142,-57.800
-0.015,0.923,0.098,29.541,-25.024,-38.513
-0.025,1.101,-0.067,-48.523,-28.442,-15.259
-0.048,1.234,-0.215,-97.168,-30.823,5.249
-0.071,1.276,-0.319,-109.436,-30.090,21.057
-0.094,1.200,-0.382,-93.567,-26.184,32.227
-0.126,1.103,-0.415,-64.331,-20.264,39.124
-0.145,1.033,-0.398,-30.457,-11.230,38.757
-0.140,0.982,-0.352,4.395,-2.197,31.433
-0.132,0.912,-0.278,36.072,5.920,19.897
-0.117,0.891,-0.173,58.777,13.489,8.179
-0.103,0.886,-0.088,71.350,19.287,1.160
-0.093,0.861,-0.041,75.745,22.034,-0.671
-0.090,0.828,-0.025,71.472,21.484,0.244
-0.097,0.809,-0.016,57.312,17.456,1.770
-0.110,0.809,0.000,36.621,11.597,2.258
-0.123,0.837,0.005,13.550,6.042,2.075
-0.131,0.880,-0.004,-5.737,0.916,2.625
-0.142,0.888,-0.040,-18.555,-2.502,4.639
-0.158,0.890,-0.077,-25.757,-5.676,7.996
-0.160,0.912,-0.110,-28.137,-8.667,10.925
-0.161,0.912,-0.147,-25.452,-10.193,10.620
-0.176,0.911,-0.178,-19.165,-10.376,9.033
-0.183,0.927,-0.198,-11.841,-9.155,7.507
