aX,aY,aZ,gX,gY,gZ
0.190,0.931,-0.250,13.550,7.263,-4.883
0.188,0.928,-0.254,12.634,6.348,-3.784
0.183,0.927,-0.253,12.451,5.676,-2.808
0.184,0.928,-0.250,12.634,5.493,-2.380
0.183,0.933,-0.247,12.939,6.104,-2.319
0.181,0.940,-0.249,13.489,7.446,-2.441
0.187,0.944,-0.246,14.832,8.240,-2.991
0.192,0.934,-0.243,16.418,8.423,-3.723
0.196,0.923,-0.240,17.334,7.629,-4.089
0.199,0.917,-0.241,17.761,6.348,-4.395
0.206,0.905,-0.243,17.273,5.066,-4.700
0.206,0.904,-0.249,15.503,4.211,-5.188
0.198,0.905,-0.252,12.634,3.967,-5.615
0.190,0.920,-0.240,10.132,4.822,-4.944

1.986,-0.021,-0.666,-150.757,-403.320,114.136
2.021,0.098,-0.860,-120.728,-413.330,108.582
1.958,0.190,-0.995,-85.022,-423.767,99.609
1.840,0.298,-1.060,-51.636,-431.885,82.947
1.644,0.334,-1.000,-16.296,-426.147,62.439
1.429,0.275,-1.328,21.790,-394.653,42.847
1.216,0.256,-1.588,30.518,-354.248,31.982
1.031,0.252,-2.097,13.306,-316.956,29.480
0.994,0.361,-2.426,-19.653,-288.635,29.846
0.410,0.879,-2.180,-37.415,-242.859,28.320
-0.287,1.311,-1.708,-43.274,-128.601,30.823
-0.289,1.293,-1.157,-73.486,16.479,39.673
-0.082,1.247,-0.803,-114.746,139.893,50.232
0.128,1.369,-0.608,-100.708,217.834,63.049
0.378,1.326,-0.440,-34.912,246.460,55.298
0.565,1.107,-0.473,52.185,233.765,29.968
0.598,0.876,-0.542,102.051,174.377,7.874
0.512,0.627,-0.482,118.652,82.825,-2.258
0.385,0.543,-0.254,114.136,-9.583,-1.099
0.251,0.579,-0.032,99.792,-67.749,-0.488
0.173,0.659,0.042,92.651,-84.839,-4.456
0.129,0.676,-0.037,88.257,-76.904,-9.888
0.160,0.649,-0.135,71.228,-63.354,-12.634
0.219,0.663,-0.226,39.429,-51.270,-8.728
0.240,0.735,-0.306,-3.540,-35.583,-5.127
0.242,0.850,-0.363,-44.189,-18.799,-5.981
0.239,0.940,-0.398,-68.054,-4.028,-9.949
0.247,1.029,-0.427,-72.144,6.714,-13.794
0.264,1.056,-0.418,-65.063,12.085,-14.038
0.275,1.052,-0.428,-48.218,12.573,-7.874
0.274,1.059,-0.404,-27.344,8.545,1.160
0.258,1.043,-0.380,-5.554,2.930,6.592
0.241,0.987,-0.379,15.686,-0.854,5.676
0.232,0.954,-0.376,31.433,-2.991,2.625
0.216,0.932,-0.328,41.138,-3.296,-0.610
0.235,0.885,-0.301,46.570,-0.366,-3.418
0.251,0.818,-0.309,46.082,4.517,-4.211
0.259,0.825,-0.273,37.415,6.165,-2.869
0.258,0.855,-0.222,27.466,6.958,-0.488
0.246,0.898,-0.183,19.409,7.935,1.404
0.240,0.938,-0.158,14.404,8.362,3.174
0.224,0.941,-0.165,11.841,9.216,4.883
0.201,0.930,-0.186,8.972,11.047,6.653
0.213,0.924,-0.190,7.080,14.832,7.996
0.229,0.915,-0.196,4.639,17.883,8.057
0.242,0.926,-0.193,1.526,18.188,7.202
0.244,0.937,-0.203,-0.122,15.564,5.371
0.242,0.938,-0.225,1.343,11.475,2.686
0.234,0.915,-0.241,3.113,6.958,-0.305
0.202,0.923,-0.236,2.441,5.066,-3.540
0.194,0.920,-0.258,2.319,9.094,-6.226
0.223,0.906,-0.270,4.089,15.625,-6.714
0.241,0.914,-0.253,4.150,18.982,-4.333
0.249,0.918,-0.235,2.991,19.592,-1.526
0.255,0.925,-0.226,2.625,18.616,0.366
0.242,0.909,-0.229,4.028,16.296,0.244
0.238,0.884,-0.243,5.432,12.756,-1.343
0.214,0.854,-0.252,4.944,9.521,-3.845
0.203,0.851,-0.259,3.357,9.644,-6.042
0.206,0.889,-0.218,1.831,14.465,-8.606
0.212,0.923,-0.176,-0.183,19.226,-11.719
0.229,0.930,-0.179,1.709,19.897,-14.954
0.252,0.919,-0.173,3.723,15.686,-17.883
0.275,0.911,-0.189,6.348,9.338,-19.897
0.279,0.892,-0.195,7.385,2.258,-20.935
0.281,0.876,-0.210,7.751,-3.479,-19.897
0.280,0.857,-0.217,7.874,-5.310,-16.113
0.268,0.854,-0.217,5.676,-2.380,-10.071
0.252,0.890,-0.186,-2.869,5.371,-5.066
0.240,0.890,-0.192,-12.451,15.564,-4.395
0.245,0.901,-0.196,-18.982,23.132,-4.883
0.248,0.889,-0.209,-22.583,26.917,-6.958
0.267,0.882,-0.201,-25.146,27.893,-7.935
0.287,0.880,-0.205,-24.414,25.696,-6.165
0.284,0.915,-0.182,-19.653,21.057,-2.441
0.281,0.924,-0.178,-10.559,15.930,1.526
0.271,0.917,-0.181,-5.615,12.085,4.211
0.270,0.913,-0.193,-3.784,9.094,5.371
0.267,0.910,-0.200,-2.441,6.287,5.615
0.259,0.917,-0.206,-1.709,4.517,5.188
0.260,0.926,-0.208,-0.854,3.113,4.028
0.256,0.928,-0.201,1.343,1.648,2.258
0.244,0.920,-0.203,5.554,0.427,0.610
0.244,0.910,-0.210,9.644,0.427,0.549
0.250,0.906,-0.219,11.597,2.319,1.404
0.258,0.916,-0.214,10.193,4.822,1.831
0.269,0.941,-0.209,7.019,7.141,0.916
0.271,0.956,-0.209,4.639,8.423,-1.221
0.272,0.951,-0.215,4.944,7.568,-3.113
0.269,0.936,-0.224,6.592,5.432,-3.845
0.256,0.927,-0.224,8.179,3.723,-3.296
0.256,0.934,-0.217,9.644,3.540,-0.854
0.260,0.947,-0.222,11.292,4.639,1.404
0.262,0.944,-0.232,12.207,5.859,2.502
0.256,0.930,-0.233,12.207,6.958,1.221
0.260,0.941,-0.251,12.451,7.019,-1.770
0.259,0.954,-0.237,13.367,5.554,-4.028
0.265,0.966,-0.223,16.052,4.395,-7.629
0.257,0.934,-0.207,19.897,3.601,-12.024
0.260,0.910,-0.219,22.339,3.784,-13.855
0.266,0.900,-0.218,22.522,3.357,-11.475
0.272,0.938,-0.215,20.508,1.709,-6.592
0.273,0.939,-0.205,18.677,0.183,-3.601
0.281,0.950,-0.210,16.418,-0.305,-1.038
0.276,0.951,-0.209,14.099,-0.183,0.122
0.264,0.936,-0.204,10.986,0.244,0.549
0.262,0.926,-0.199,8.911,2.075,1.892
0.261,0.929,-0.193,6.592,4.700,4.150
0.263,0.934,-0.189,4.822,6.897,6.531
0.269,0.932,-0.189,3.662,8.423,8.057
0.261,0.932,-0.188,2.319,8.118,8.789
0.252,0.943,-0.180,1.831,7.385,9.094
0.256,0.939,-0.177,2.686,7.446,8.850
0.258,0.933,-0.180,4.333,7.751,8.484
0.259,0.932,-0.179,5.798,6.653,8.301
0.257,0.926,-0.186,7.446,5.798,7.690
0.251,0.923,-0.191,7.996,4.089,5.432
0.245,0.917,-0.167,6.470,2.625,4.761
0.245,0.911,-0.172,5.310,1.953,4.395

1.770,0.496,-0.959,-117.493,-381.775,125.610
1.757,0.489,-1.120,-80.505,-392.883,102.905
1.538,0.617,-0.949,-44.617,-392.944,81.238
1.356,0.688,-1.195,17.761,-353.149,60.669
1.129,0.709,-1.257,46.448,-289.307,42.053
0.794,0.679,-1.341,34.119,-230.774,27.893
0.597,0.725,-1.412,11.597,-166.443,21.240
0.491,0.815,-1.432,-16.174,-106.018,17.883
0.422,0.914,-1.381,-42.419,-53.772,14.404
0.389,1.027,-1.314,-54.504,-16.113,7.019
0.345,1.077,-1.221,-51.208,7.080,-8.789
0.311,1.093,-1.084,-36.438,19.775,-24.658
0.240,1.124,-0.969,-10.559,26.001,-32.104
0.226,0.977,-0.840,11.047,27.100,-26.917
0.189,0.941,-0.719,23.132,26.123,-5.310
0.162,1.015,-0.572,35.278,27.344,15.320
0.179,1.000,-0.484,54.199,30.334,21.851
0.210,0.939,-0.441,74.829,29.480,19.043
0.216,0.874,-0.380,84.839,23.437,14.709
0.214,0.853,-0.334,83.252,16.907,10.498
0.210,0.845,-0.286,73.059,12.756,5.920
0.197,0.840,-0.235,56.458,11.475,1.465
0.186,0.836,-0.214,38.208,11.963,-0.610
0.193,0.841,-0.204,21.057,11.719,0.366
0.181,0.858,-0.194,3.906,10.986,3.723
0.167,0.909,-0.185,-11.658,13.977,7.629
0.163,0.956,-0.189,-22.095,20.020,10.437
0.166,0.983,-0.213,-26.245,24.109,11.047
0.167,0.990,-0.227,-25.635,23.987,9.766
0.178,0.978,-0.242,-22.034,20.691,7.629
0.185,0.983,-0.249,-16.479,15.625,5.798
0.184,1.000,-0.229,-10.254,9.888,4.333
0.182,0.995,-0.214,-3.113,6.042,2.747
0.184,0.985,-0.217,3.052,4.700,1.648
0.183,0.962,-0.220,6.042,4.211,1.343
0.176,0.932,-0.220,5.493,3.967,2.075
0.159,0.924,-0.203,1.343,3.906,4.089
0.155,0.926,-0.191,-2.258,5.615,7.324
0.154,0.945,-0.187,-4.822,8.179,9.888
0.151,0.967,-0.180,-7.385,10.376,10.803
0.152,0.981,-0.182,-8.728,11.963,9.460
0.153,0.981,-0.184,-8.423,12.329,7.568
0.150,0.984,-0.182,-6.287,9.583,6.409
0.143,0.987,-0.181,-3.418,5.127,5.554
0.134,0.971,-0.187,0.671,0.305,4.395
0.123,0.958,-0.178,3.906,-2.563,3.357
0.133,0.944,-0.180,5.127,-1.587,1.770
0.155,0.931,-0.195,6.470,0.671,0.610
0.157,0.924,-0.189,5.676,-0.427,0.671
0.159,0.912,-0.183,5.005,-1.709,1.221
0.159,0.900,-0.189,3.174,-1.160,2.136
0.160,0.892,-0.197,-1.282,-0.061,3.357
0.153,0.901,-0.196,-6.165,0.671,4.456
0.142,0.911,-0.198,-10.254,2.014,4.944
0.140,0.916,-0.211,-12.390,4.639,4.456
0.141,0.918,-0.223,-13.977,7.019,3.540
0.140,0.920,-0.239,-14.160,8.606,2.258
0.146,0.918,-0.250,-12.939,9.827,0.183
0.154,0.908,-0.266,-10.437,9.460,-2.380
0.154,0.913,-0.262,-8.179,7.996,-4.761
0.158,0.913,-0.258,-6.226,6.653,-7.812
0.169,0.917,-0.250,-5.554,5.676,-11.230
0.167,0.906,-0.245,-5.188,4.822,-14.282
0.166,0.890,-0.244,-4.944,3.601,-16.541
0.157,0.858,-0.234,-5.066,3.174,-17.639
0.146,0.862,-0.231,-6.775,4.639,-16.602
0.148,0.866,-0.221,-10.559,8.057,-15.137
0.149,0.855,-0.255,-10.559,12.268,-11.536
0.149,0.866,-0.249,-12.024,15.625,-7.874
0.150,0.895,-0.261,-13.550,18.433,-5.066
0.158,0.906,-0.257,-13.123,20.386,-3.418
0.167,0.925,-0.260,-10.132,20.447,-1.831
0.178,0.934,-0.263,-6.287,20.020,0.061
0.196,0.931,-0.266,-2.441,19.165,1.160
0.208,0.918,-0.272,2.136,17.151,2.075
0.204,0.926,-0.278,6.775,13.794,2.930
0.197,0.928,-0.286,10.681,10.376,3.479
0.181,0.937,-0.291,13.550,8.118,3.845
0.163,0.934,-0.291,15.686,6.897,4.456
0.156,0.934,-0.291,17.273,6.836,4.761
0.142,0.934,-0.281,18.066,7.690,4.517
0.128,0.930,-0.275,18.799,10.254,3.601
0.125,0.931,-0.267,19.043,14.832,2.502
0.130,0.936,-0.261,18.188,20.813,1.404
0.141,0.945,-0.254,17.395,26.428,0.854
0.159,0.953,-0.252,16.907,29.846,0.061
0.169,0.951,-0.246,17.334,30.701,-0.793
0.172,0.949,-0.232,18.188,29.297,-1.282
0.174,0.937,-0.229,18.860,26.978,-1.343
0.177,0.919,-0.235,19.043,24.353,-1.282
0.176,0.905,-0.246,18.494,21.667,-1.648
0.175,0.906,-0.267,17.822,20.020,-2.441
0.176,0.922,-0.284,17.273,19.836,-4.150
0.181,0.937,-0.305,17.517,21.606,-7.385
0.191,0.920,-0.328,18.250,24.719,-11.963
0.205,0.935,-0.337,19.348,27.771,-15.076
0.221,0.947,-0.340,20.386,31.250,-18.005
0.242,0.953,-0.337,21.790,34.973,-19.897
0.253,0.914,-0.343,23.254,38.330,-20.996
0.264,0.915,-0.353,23.682,41.992,-18.677
0.258,0.907,-0.349,23.560,46.204,-14.221
0.263,0.908,-0.350,22.095,51.575,-9.338
0.278,0.908,-0.355,20.569,56.152,-4.700
0.286,0.921,-0.349,18.005,57.312,-0.183
0.277,0.956,-0.331,16.785,56.702,4.089
0.270,0.981,-0.306,17.822,56.030,7.446
0.257,0.984,-0.294,20.752,56.396,9.888
0.244,0.979,-0.289,23.804,57.556,11.536
0.237,0.961,-0.288,25.879,59.204,13.123
0.219,0.925,-0.276,25.940,62.622,15.259
0.220,0.906,-0.270,23.560,68.359,18.372
0.217,0.909,-0.266,19.165,75.317,22.461
0.212,0.929,-0.269,13.733,82.703,25.513
0.223,0.952,-0.261,7.202,88.806,26.855
0.233,0.976,-0.268,2.502,93.201,26.672
0.238,0.990,-0.261,0.000,94.727,25.574
0.238,0.996,-0.253,0.183,94.604,23.865
0.222,1.000,-0.251,3.052,93.079,22.156
0.208,0.999,-0.232,7.690,90.576,20.020

1.724,0.244,-1.575,-130.371,-461.304,104.309
1.568,0.605,-1.155,-58.594,-478.333,80.383
1.332,0.758,-1.381,57.068,-422.241,45.776
1.165,0.837,-1.396,122.742,-313.843,10.742
0.889,0.830,-1.407,119.873,-226.685,-10.925
0.695,0.769,-1.407,77.515,-140.503,-14.404
0.590,0.783,-1.372,20.813,-77.393,-4.578
0.506,0.910,-1.316,-10.132,-35.950,11.780
0.396,0.957,-1.153,-24.719,-13.977,19.836
0.261,0.922,-0.958,-28.137,-3.906,16.846
0.163,0.922,-0.751,-17.944,0.671,12.695
0.118,0.925,-0.573,1.953,3.723,12.024
0.114,0.920,-0.448,24.963,3.479,14.343
0.145,0.874,-0.360,45.349,-3.357,13.977
0.169,0.829,-0.311,60.120,-14.587,7.324
0.183,0.814,-0.287,66.589,-25.085,-2.502
0.200,0.807,-0.280,62.805,-29.663,-12.451
0.222,0.845,-0.281,50.476,-29.358,-17.822
0.241,0.904,-0.300,35.278,-25.879,-19.958
0.244,0.945,-0.303,19.531,-21.606,-19.653
0.240,0.952,-0.315,4.761,-16.357,-15.564
0.228,1.021,-0.306,-8.179,-9.521,-7.629
0.201,1.013,-0.286,-16.724,-1.709,-1.343
0.184,1.004,-0.290,-21.179,6.592,4.272
0.161,0.992,-0.256,-22.827,12.207,9.277
0.171,1.007,-0.254,-19.287,16.296,12.207
0.191,1.018,-0.260,-12.939,16.968,11.353
0.188,0.987,-0.242,-6.348,12.451,7.080
0.174,0.989,-0.204,0.977,5.005,2.502
0.168,0.963,-0.196,9.705,-1.038,-2.319
0.158,0.945,-0.193,14.099,-3.967,-7.019
0.158,0.923,-0.177,14.404,-3.418,-12.390
0.168,0.943,-0.164,11.780,-0.122,-16.541
0.195,0.891,-0.176,8.118,4.089,-18.066
0.210,0.904,-0.194,2.686,6.470,-12.573
0.210,0.915,-0.193,-5.005,7.080,-4.211
0.198,0.958,-0.181,-11.902,9.155,3.479
0.184,0.962,-0.175,-17.456,12.512,5.676
0.178,0.972,-0.160,-19.287,15.930,5.981
0.172,0.969,-0.154,-17.944,17.395,5.432
0.167,0.949,-0.151,-14.465,16.663,3.967
0.167,0.935,-0.150,-10.742,13.916,2.502
0.165,0.930,-0.151,-6.287,9.766,0.916
0.174,0.919,-0.155,-1.465,5.005,-1.404
0.185,0.895,-0.168,1.648,1.648,-3.784
0.194,0.896,-0.175,1.892,-0.488,-4.944
0.192,0.914,-0.171,0.671,-1.526,-4.883
0.189,0.930,-0.169,-1.160,-0.793,-3.540
0.192,0.937,-0.177,-3.967,1.709,-1.526
0.188,0.953,-0.178,-7.385,5.249,0.854
0.167,0.950,-0.171,-9.277,8.118,3.052
0.157,0.946,-0.177,-8.606,9.827,4.700
0.160,0.942,-0.192,-6.348,9.949,5.676
0.164,0.944,-0.204,-4.333,8.057,4.700
0.164,0.955,-0.203,-2.930,5.493,1.343
0.168,0.962,-0.211,-0.977,3.479,-2.747
0.176,0.953,-0.209,0.977,2.258,-5.981
0.187,0.959,-0.204,1.526,2.014,-7.996
0.203,0.957,-0.204,-0.244,2.991,-8.789
0.202,0.946,-0.204,-4.333,4.028,-9.155
0.205,0.943,-0.215,-7.019,5.310,-7.874
0.217,0.955,-0.220,-8.362,6.714,-5.981
0.208,0.960,-0.205,-10.620,8.057,-4.639
0.207,0.971,-0.210,-11.841,10.681,-3.662
0.204,0.966,-0.214,-12.573,13.733,-2.869
0.192,0.966,-0.212,-15.015,16.479,-2.686
0.195,0.950,-0.211,-16.174,17.578,-3.662
0.194,0.937,-0.205,-18.127,17.273,-6.104
0.186,0.953,-0.222,-17.761,15.381,-8.789
0.185,0.931,-0.214,-16.357,12.451,-13.123
0.179,0.928,-0.208,-15.442,10.193,-15.991
0.175,0.897,-0.221,-13.245,9.277,-17.334
0.186,0.900,-0.239,-10.742,11.414,-15.259
0.204,0.904,-0.242,-10.681,13.489,-12.268
0.220,0.913,-0.245,-9.155,14.465,-7.690
0.219,0.944,-0.226,-6.165,14.404,-2.991
0.209,0.943,-0.213,-2.380,13.977,0.610
0.199,0.907,-0.213,-0.977,13.306,3.174
0.203,0.899,-0.221,-0.854,12.512,6.348
0.208,0.898,-0.225,-0.916,11.047,9.277
0.213,0.920,-0.227,-0.732,7.629,10.315
0.202,0.939,-0.227,1.526,3.967,9.399
0.187,0.939,-0.216,4.639,1.770,7.629
0.180,0.927,-0.211,7.446,2.075,6.226
0.171,0.898,-0.212,8.179,3.784,5.859
0.162,0.877,-0.214,6.897,5.981,6.531
0.174,0.893,-0.217,4.211,8.362,7.141
0.184,0.904,-0.217,1.770,9.460,6.836
0.187,0.920,-0.225,0.122,8.911,5.371
0.184,0.935,-0.231,0.854,7.568,3.784
0.180,0.935,-0.241,4.089,6.287,1.831
0.173,0.943,-0.240,8.057,5.249,-0.427
0.175,0.947,-0.241,12.817,4.639,-3.174
0.177,0.929,-0.235,16.418,4.272,-6.042
0.177,0.919,-0.229,17.822,4.944,-9.033
0.182,0.907,-0.234,17.029,6.714,-11.230
0.192,0.921,-0.225,15.320,7.629,-11.902
0.203,0.923,-0.218,15.320,7.629,-10.803
0.214,0.921,-0.223,14.954,7.080,-8.362
0.209,0.912,-0.222,13.794,6.958,-5.859
0.199,0.921,-0.225,11.475,8.179,-4.272
0.201,0.927,-0.221,9.521,10.498,-4.150
0.195,0.936,-0.212,8.423,11.780,-4.761
0.191,0.952,-0.196,9.949,12.695,-6.287
0.192,0.941,-0.202,13.184,13.184,-7.568
0.200,0.906,-0.187,15.747,11.536,-7.812
0.198,0.914,-0.191,16.663,8.789,-5.249
0.194,0.933,-0.175,16.907,5.066,-3.723
0.187,0.934,-0.167,16.968,2.380,-3.723
0.197,0.934,-0.163,16.052,1.831,-3.540
0.200,0.938,-0.161,14.160,2.258,-2.625
0.208,0.939,-0.156,11.414,3.357,-0.854
0.218,0.942,-0.161,9.216,4.761,1.404
0.217,0.943,-0.166,6.226,5.676,3.296
0.211,0.945,-0.172,4.150,5.676,4.517
0.208,0.933,-0.183,3.357,5.188,4.639
0.196,0.925,-0.185,2.380,3.174,4.456
0.186,0.932,-0.185,2.197,1.892,3.845
0.185,0.944,-0.184,3.662,1.648,3.052

1.218,0.440,0.830,-112.976,-194.153,-13.794
1.187,0.421,0.806,-117.188,-225.403,-18.127
1.150,0.399,0.792,-122.314,-256.042,-20.325
1.120,0.382,0.790,-129.456,-282.166,-22.705
1.090,0.361,0.792,-138.550,-301.514,-24.170
1.054,0.347,0.778,-151.306,-314.209,-25.330
1.022,0.338,0.762,-168.152,-321.228,-25.940
1.010,0.318,0.755,-187.744,-322.449,-26.917
1.001,0.328,0.742,-209.229,-318.359,-26.184
0.993,0.347,0.701,-232.056,-312.927,-24.048
1.033,0.412,0.665,-254.761,-308.411,-21.484
1.065,0.472,0.607,-275.330,-305.786,-17.944
1.141,0.526,0.547,-291.687,-308.716,-13.123
1.198,0.591,0.488,-300.476,-319.092,-3.235
1.253,0.637,0.362,-304.871,-334.900,3.906
1.252,0.626,0.299,-302.124,-355.591,12.085
1.222,0.547,0.198,-302.246,-379.333,21.912
1.220,0.459,0.098,-304.199,-403.870,35.400
1.188,0.318,-0.019,-306.396,-428.040,56.274
1.180,0.191,-0.143,-310.486,-452.820,80.322
1.135,0.073,-0.233,-319.885,-471.741,102.112
1.089,-0.039,-0.292,-333.130,-479.980,123.718
1.059,-0.118,-0.382,-344.055,-475.952,146.240
1.081,-0.157,-0.485,-344.849,-465.881,167.603
1.187,-0.198,-0.600,-336.182,-451.843,188.477
1.434,-0.107,-0.869,-314.758,-435.730,205.505
1.662,0.025,-1.069,-277.893,-429.749,212.585
1.750,0.171,-1.220,-228.333,-438.416,208.496
1.769,0.323,-1.213,-172.424,-452.698,194.824
1.739,0.440,-1.012,-103.943,-451.477,172.974
1.703,0.532,-1.135,-26.917,-416.626,147.156
1.580,0.604,-1.108,11.292,-377.319,120.728
1.432,0.568,-1.119,26.001,-327.454,98.999
1.256,0.496,-1.177,23.071,-279.785,83.008
1.048,0.442,-1.239,16.541,-237.244,71.716
0.837,0.484,-1.309,2.136,-197.815,64.026
0.619,0.527,-1.362,-23.437,-162.842,59.204
0.447,0.618,-1.423,-54.016,-136.658,53.467
0.338,0.785,-1.417,-81.909,-116.943,42.786
0.300,0.959,-1.358,-100.525,-99.060,27.100
0.215,1.049,-1.214,-109.741,-80.139,10.437
0.149,1.087,-1.107,-106.384,-58.289,-3.113
0.119,1.111,-0.985,-82.642,-33.875,-10.010
0.074,1.101,-0.857,-47.485,-6.104,-13.794
0.049,1.038,-0.714,-11.292,21.606,-18.066
0.085,1.000,-0.611,25.269,44.128,-22.522
0.145,0.984,-0.510,58.594,53.345,-27.222
0.183,0.881,-0.472,88.196,47.546,-31.128
0.186,0.755,-0.419,108.582,27.954,-28.503
0.177,0.731,-0.326,111.267,4.822,-21.057
0.187,0.756,-0.265,103.699,-8.423,-16.235
0.194,0.730,-0.246,86.914,-14.709,-17.700
0.210,0.752,-0.241,63.599,-20.508,-18.127
0.209,0.806,-0.227,38.208,-24.780,-16.174
0.200,0.867,-0.228,15.320,-23.682,-12.756
0.186,0.880,-0.265,-0.793,-17.456,-9.155
0.164,0.874,-0.282,-11.841,-8.667,-4.150
0.148,0.900,-0.285,-18.616,0.610,2.197
0.155,0.919,-0.302,-18.616,10.071,6.165
0.161,0.935,-0.320,-14.038,16.052,6.653
0.168,0.944,-0.324,-8.484,16.479,4.761
0.174,0.934,-0.330,-0.916,12.451,1.038
0.181,0.938,-0.319,5.066,6.348,-3.113
0.185,0.939,-0.312,10.498,0.793,-7.202
0.193,0.930,-0.307,15.137,-3.906,-10.559
0.186,0.919,-0.293,16.479,-7.751,-12.329
0.167,0.906,-0.279,13.550,-9.583,-12.756
0.167,0.905,-0.275,9.583,-8.240,-12.085
0.164,0.910,-0.260,5.310,-4.700,-9.766
0.160,0.949,-0.229,1.282,0.427,-6.592
0.165,0.965,-0.223,-0.549,7.568,-4.333
0.174,0.952,-0.232,-2.380,13.428,-2.441
0.184,0.950,-0.235,-4.333,14.893,0.000
0.200,0.959,-0.247,-4.517,13.306,2.075
0.206,0.947,-0.257,-4.150,9.399,3.113
0.187,0.929,-0.262,-4.517,5.615,3.052
0.187,0.933,-0.274,-5.859,5.005,1.831
0.193,0.942,-0.284,-7.446,5.676,0.549
0.192,0.956,-0.283,-8.728,4.028,-0.305
0.177,0.962,-0.284,-8.362,0.427,-0.732
0.166,0.957,-0.273,-5.371,-2.502,-0.916
0.157,0.934,-0.275,-1.709,-3.113,-0.549
0.158,0.917,-0.297,1.038,-1.770,0.366
0.165,0.918,-0.306,1.465,-0.549,1.770
0.180,0.939,-0.306,1.587,-0.183,2.563
0.177,0.960,-0.299,2.014,0.427,2.075
0.170,0.961,-0.296,2.625,1.526,1.038
0.177,0.953,-0.303,2.930,3.601,-0.244
0.174,0.954,-0.307,1.648,6.958,-0.854
0.187,0.962,-0.318,-0.244,10.132,-1.465
0.194,0.958,-0.302,-2.502,12.695,-2.319
0.198,0.952,-0.298,-3.906,13.794,-3.052
0.205,0.937,-0.300,-5.493,13.916,-3.296
0.198,0.933,-0.295,-7.446,12.390,-2.258
0.182,0.937,-0.287,-9.277,10.925,-1.099
0.179,0.929,-0.292,-9.644,11.108,-0.061
0.184,0.917,-0.310,-10.803,12.512,0.427
0.182,0.902,-0.313,-12.817,13.062,0.366
0.178,0.913,-0.320,-13.306,12.939,0.366
0.181,0.922,-0.323,-12.512,12.634,-0.977
0.175,0.926,-0.326,-10.376,13.245,-2.808
0.178,0.916,-0.317,-9.583,14.771,-4.578
0.191,0.901,-0.325,-9.399,17.395,-4.883
0.196,0.874,-0.312,-12.451,19.653,-4.150
0.194,0.881,-0.307,-11.658,20.569,-0.061
0.196,0.896,-0.304,-9.155,19.653,5.005
0.182,0.905,-0.293,-7.996,18.250,8.118
0.160,0.894,-0.294,-5.615,16.541,9.766
0.142,0.874,-0.292,-5.005,15.869,10.315
0.127,0.882,-0.294,-4.333,16.235,10.376
0.135,0.896,-0.293,-1.160,17.517,9.583
0.145,0.902,-0.293,2.930,18.005,8.057
0.152,0.894,-0.290,5.859,16.541,6.226
0.153,0.891,-0.282,7.629,13.855,4.761
0.148,0.889,-0.275,8.362,11.536,3.906
0.151,0.876,-0.278,8.301,9.949,3.418
0.154,0.875,-0.275,8.057,8.179,3.540
0.152,0.886,-0.273,7.996,5.737,3.540
0.150,0.898,-0.274,8.240,3.479,2.686

1.208,0.843,0.437,41.199,131.775,38.879
1.168,0.780,0.418,52.368,107.361,-13.428
1.077,0.745,0.420,57.739,84.717,-36.926
0.978,0.707,0.424,59.143,66.345,-44.861
0.896,0.722,0.422,57.129,52.734,-45.166
0.791,0.691,0.418,52.551,42.725,-45.715
0.717,0.686,0.412,52.063,31.799,-35.095
0.652,0.644,0.411,50.537,24.902,-24.658
0.630,0.646,0.398,42.908,22.949,-9.216
0.657,0.659,0.383,31.616,22.827,11.108
0.715,0.650,0.371,21.118,23.743,25.146
0.725,0.650,0.365,13.489,24.170,33.630
0.732,0.643,0.354,9.094,22.949,37.231
0.744,0.639,0.358,7.629,18.738,35.828
0.763,0.619,0.365,7.019,13.550,28.809
0.787,0.612,0.378,2.502,10.254,18.005
0.802,0.626,0.399,-3.235,6.042,8.972
0.827,0.619,0.422,-6.653,-1.831,1.892
0.861,0.606,0.449,-9.644,-11.353,-5.005
0.886,0.596,0.471,-13.916,-22.156,-10.437
0.922,0.576,0.504,-19.531,-33.630,-14.587
0.960,0.532,0.546,-26.123,-45.288,-16.785
1.005,0.496,0.593,-33.142,-57.556,-16.846
1.041,0.452,0.630,-41.626,-70.374,-14.465
1.068,0.415,0.664,-50.110,-84.045,-10.803
1.091,0.402,0.695,-57.983,-98.572,-7.080
1.099,0.364,0.710,-65.918,-113.281,-8.667
1.093,0.349,0.718,-74.524,-128.906,-10.986
1.082,0.350,0.727,-82.764,-145.264,-11.841
1.076,0.368,0.714,-92.590,-162.109,-11.780
1.087,0.391,0.690,-102.295,-180.542,-13.184
1.099,0.431,0.671,-109.680,-201.843,-15.564
1.103,0.471,0.650,-115.479,-224.426,-18.799
1.094,0.501,0.629,-120.850,-247.803,-22.156
1.087,0.518,0.607,-127.808,-269.714,-26.672
1.075,0.537,0.596,-134.766,-291.199,-31.372
1.062,0.562,0.592,-144.775,-310.242,-35.522
1.047,0.588,0.579,-161.743,-326.538,-38.879
1.032,0.621,0.574,-186.218,-341.003,-42.053
1.014,0.651,0.537,-211.182,-357.361,-41.504
1.009,0.664,0.520,-230.103,-378.784,-33.875
0.981,0.598,0.479,-247.437,-401.550,-22.461
0.955,0.494,0.442,-266.174,-420.776,-3.113
0.941,0.426,0.347,-286.926,-431.213,28.259
